filename,speed_mps,speed_kmh,rot_freq_hz,pulse_count,speed_stability,acceleration,s1_vib_rms,s1_vib_peak,s1_vib_p2p,s1_vib_kurt,s1_vib_skew,s1_vib_crest,s1_vib_shape,s1_vib_impulse,s1_vib_margin,s1_vib_max_rms,s1_vib_max_peak,s1_vib_max_kurt,s2_vib_rms,s2_vib_peak,s2_vib_p2p,s2_vib_kurt,s2_vib_skew,s2_vib_crest,s2_vib_shape,s2_vib_impulse,s2_vib_margin,s2_vib_max_rms,s2_vib_max_peak,s2_vib_max_kurt,s1_shock_rms,s1_shock_peak,s1_shock_p2p,s1_shock_kurt,s1_shock_skew,s1_shock_crest,s1_shock_shape,s1_shock_impulse,s1_shock_margin,s1_shock_max_rms,s1_shock_max_peak,s1_shock_max_kurt,s2_shock_rms,s2_shock_peak,s2_shock_p2p,s2_shock_kurt,s2_shock_skew,s2_shock_crest,s2_shock_shape,s2_shock_impulse,s2_shock_margin,s2_shock_max_rms,s2_shock_max_peak,s2_shock_max_kurt,diff_rms,sdi_rms,ratio_rms,diff_max_rms,sdi_max_rms,diff_peak,sdi_peak,diff_kurt,sdi_kurt,vib_shock_ratio_s1,vib_shock_ratio_s2,vib_shock_ratio_diff,car1_s1_rms,car1_s2_rms,car1_sdi,car2_s1_rms,car2_s2_rms,car2_sdi,car3_s1_rms,car3_s2_rms,car3_sdi,car4_s1_rms,car4_s2_rms,car4_sdi,car5_s1_rms,car5_s2_rms,car5_sdi,car6_s1_rms,car6_s2_rms,car6_sdi,car7_s1_rms,car7_s2_rms,car7_sdi,car8_s1_rms,car8_s2_rms,car8_sdi,max_car_diff_s1,max_car_diff_s2,max_car_sdi_s1,max_car_sdi_s2,car_s1_anomaly_count,car_s2_anomaly_count,car_sdi_std,total_psd_s1,total_psd_s2,sdi_total_psd,psd_s1_sub_corrugation,psd_s2_sub_corrugation,sdi_psd_sub_corrugation,ratio_psd_sub_corrugation,psd_s1_short_pitch,psd_s2_short_pitch,sdi_psd_short_pitch,ratio_psd_short_pitch,psd_s1_resonant_wear,psd_s2_resonant_wear,sdi_psd_resonant_wear,ratio_psd_resonant_wear,psd_s1_roaring_rail,psd_s2_roaring_rail,sdi_psd_roaring_rail,ratio_psd_roaring_rail,psd_s1_high_freq_noise,psd_s2_high_freq_noise,sdi_psd_high_freq_noise,ratio_psd_high_freq_noise,wl_s1_micro_pitch,wl_s2_micro_pitch,sdi_wl_micro_pitch,wl_s1_short_pitch,wl_s2_short_pitch,sdi_wl_short_pitch,wl_s1_medium_pitch,wl_s2_medium_pitch,sdi_wl_medium_pitch,wl_s1_long_pitch,wl_s2_long_pitch,sdi_wl_long_pitch,label
Train1.csv,1.7505652397503124,6.302034863101125,0.6555555555555556,59,0.051390981986636046,-0.11868238913561413,0.18095298709872332,0.6923675537109375,1.24053955078125,1.0331723375775608,0.17178551816674564,3.8429453620386083,1.2583394245474475,4.910770630304759,5.870993717822736,0.3840411962027764,1.4892578125,19.235118830297342,0.16298674798024687,0.634765625,1.16424560546875,0.9013839086997637,0.18925034978253163,3.9572116503526304,1.2655400953230023,5.038545665624092,6.0622700909813405,0.31079319715670684,1.33056640625,7.172931711320089,1.159310416607182,6.36138916015625,7.3505401611328125,37.72274790913342,4.622259646838072,6.35895421697577,1.5985304324207643,11.344999079554581,15.569404621333252,3.0295698484385523,17.529296875,224.96296057229074,1.2695629835008169,7.273101806640625,8.386993408203125,44.11273974525626,4.743449321947928,6.3085526716175195,1.6046152768156632,12.06799372810686,16.568390927163048,2.566770905087704,12.3779296875,271.94362483344304,0.017966239118476446,0.05223658904076734,1.110231219647021,0.07324799904606955,0.10541792215802759,0.0576019287109375,0.04340327647663385,0.13178842887779707,0.06812333756134761,0.1560867416920395,0.1283801976070611,0.027706544084978413,0.1873454211735577,0.10811831390237339,0.2681449368714384,0.2578682694659312,0.1925010511443929,0.14514136260778474,0.17780776133198195,0.1994167260450723,-0.057284097038616054,0.2478467779997872,0.19366014573563314,0.12273110142507117,0.1624701403730611,0.22307157262830235,-0.15718514661259358,0.19907684508037152,0.15700492875523578,0.11815239710369214,0.16777082359045192,0.1881543008506641,-0.05726900206758058,0.14639839191986714,0.14312433105212471,0.011308475967098438,0.07922710727118432,0.060601432255241255,0.2681449368714384,0.15718514661259358,1,1,0.12942565027461253,0.00012308184840618014,0.00010784191506739611,0.06599551778276766,5.9172367078105375e-05,5.1128514801805455e-05,0.07291984380160067,1.157099835758552,5.240668034487092e-05,4.7647685440952146e-05,0.0475593370981323,1.09964803913532,1.00151308305309e-05,7.5649854539616594e-06,0.13929102781027589,1.3221320214275873,5.397095737137445e-07,5.448399099003658e-07,-0.004687166969995204,0.972730267025423,3.155797375660639e-07,3.0081580648944046e-07,0.023569661720510584,1.015327184065799,5.421146897983046e-05,4.659036382579958e-05,0.0755973276343932,4.960898098274914e-06,4.538150976005871e-06,0.04445734993759272,2.0015159422188376e-07,2.0759910160692605e-07,-0.017827636098287213,0.0,0.0,0.0,Normal
Train10.csv,8.57480261504814,30.869289414173306,3.2111111111111112,289,0.22790418216397812,-0.5934119456780724,0.23154708355903172,1.1318206787109375,2.0603179931640625,3.0364679654086704,0.1539803500604523,4.511689607926741,1.2915194893461042,6.066573343778545,7.398735307298493,0.4856724129487204,4.65087890625,34.70808842390328,0.22357225289967897,1.0143280029296875,1.8642425537109375,1.5602881143608014,0.13745980215546394,4.412466304869167,1.2666717111524861,5.6484544536858605,6.749606216086715,0.3810057138855571,2.30712890625,16.491300315147882,1.281947751498946,6.7890167236328125,8.07037353515625,30.096946595200205,4.142117688942591,5.904743017663231,1.621444253949408,10.202704346703085,13.812017577088806,2.9998475423459365,16.29638671875,191.6739672377465,1.393873911681862,7.21588134765625,8.370208740234375,44.10773186403611,4.544486404295009,5.218747278152446,1.5948584445453644,8.78577442235773,12.564132148069575,2.533675882759111,12.7197265625,525.312311992063,0.007974830659352755,0.017522504198964537,1.0356699912409582,0.10466669906316328,0.12076766981278679,0.11749267578125,0.05474582270971758,1.476179851047869,0.32113512708086706,0.18062130962987927,0.1603963238152232,0.020224985814656066,0.319442352156191,0.23633059192977757,0.1495426497734135,0.16948164992182757,0.18425807073792183,-0.04177201353247824,0.22218893601963494,0.1977484525705599,0.058200302071513825,0.25558324283915,0.2314407493044892,0.04957146553023561,0.21352966011222543,0.2641990618868495,-0.10606312407167962,0.26936651807295975,0.2959193924134493,-0.04697246716783906,0.17375074228635898,0.16242803713295997,0.03368060540927253,0.3037332299689381,0.25155908244637054,0.09395798468026717,0.08311176022641342,0.05066940177462406,0.1495426497734135,0.10606312407167962,0,0,0.07814360684565501,0.00018380089776814983,0.00015071297016103034,0.0989134704995983,7.242274746347716e-05,4.79197629744121e-05,0.20359346389962016,1.5110182685889966,2.831223153708391e-05,1.950316915816613e-05,0.1841921290957984,1.4509294368124428,4.6262394695789966e-05,4.3478416310770145e-05,0.03101897747549416,1.06378660389003,3.468799125058603e-05,3.78453649449545e-05,-0.04352395394910835,0.9163295955811244,1.5549664916032721e-06,1.3572070436205195e-06,0.06767546334910168,1.1373306617010577,2.127473305175067e-05,1.7841321978091084e-05,0.08775254931888468,2.4720055808219432e-05,1.613472028332787e-05,0.21009133894819995,6.625083760866121e-05,4.3496758348080436e-05,0.2073121141387677,5.083544181631438e-06,3.793743533592015e-06,0.14512871523559015,Normal
Train100.csv,12.906709818498065,46.46415534659304,4.833333333333333,435,0.05139098198663528,-0.11868238913561235,0.546128016052186,3.227996826171875,5.8559417724609375,5.280447830265405,0.31292074296239114,6.035776647680089,1.397807010379401,8.61614802463087,10.835912447132865,1.6026605424045275,7.421875,19.377750025815928,0.49949333341065116,2.9392242431640625,5.3905487060546875,5.8462443217426845,0.2766749440440765,6.172432734521463,1.41546626127437,8.958653340326773,11.349338218803904,1.6203989033482744,7.72705078125,30.662539075930646,1.3854892886969163,7.42034912109375,8.600234985351562,15.119228568008163,3.132076834541353,5.176155826702178,1.6367485727563151,9.798566853853213,15.335060660636824,3.6083308790435695,20.166015625,93.13540993473516,1.4550449353526478,7.6274871826171875,8.763885498046875,21.536422172066306,3.3867490201479153,5.06331613210189,1.5263772628964416,8.177659111906841,11.200606154115798,2.9153027720314095,13.68408203125,224.74573488939657,0.04663468264153481,0.04459997131800393,1.0933639522062555,-0.017738360943746923,-0.0055035785678994925,0.2887725830078125,0.0468237767534201,-0.5657964914772791,-0.05085037702482522,0.394177000548349,0.34328378309275726,0.05089321745559172,0.22100127176581258,0.22005960444100375,0.0021350052889688156,0.5193204846617071,0.44660646683312255,0.07527900216808864,0.5800971917509237,0.48401191392926474,0.09029645212675426,0.5786012414894868,0.4786376096982716,0.09455160556518959,1.1619979276030268,1.1517544354820586,0.004427220579058703,0.3597126286973135,0.32474607075214906,0.05108643876164488,0.9403414462037453,0.7739746511535267,0.09704557656328834,0.264168836130195,0.35931905539062176,-0.1526095679296031,0.16636679505021856,0.09515021926042677,0.09704557656328834,0.1526095679296031,0,1,0.07866663550607006,0.0015658070078168702,0.00100091575549314,0.22008269081435744,0.0010389339730955064,0.000624156176095214,0.2494003726727624,1.6645150168102367,0.0003326443724841229,0.00020038408666878024,0.24812522163134113,1.6599510395430555,0.00012118730145258156,0.00010360804445859071,0.07819768218918141,1.169557890093285,5.9860442076513565e-05,5.89936303796683e-05,0.007292461708013634,1.014521338624962,8.378367245554759e-06,7.754589325466018e-06,0.038640872094553164,1.0790483429787707,0.0001492724880457266,0.00013261759362313586,0.059080842843297315,5.60407520542329e-05,4.815223007248295e-05,0.07570341866182989,0.0004288694128449302,0.0002804519283823734,0.20923576308606495,0.00084657692430574,0.00045422898502565326,0.301616805626055,Side I
Train101.csv,3.9758600360430827,14.313096129755097,1.488888888888889,134,0.059341194567807065,0.11868238913561413,0.19823813956287106,1.190185546875,2.156829833984375,7.881417038528887,0.2680352920528701,5.65110635026973,1.4115692456128124,8.36405330146031,10.624855103118325,0.4913748587086779,3.40576171875,29.55201738100127,0.18868713117096086,1.1554718017578125,2.1026611328125,7.539449456139813,0.2757275304638005,5.592198638587134,1.433772262368287,8.730454271040067,11.586333057423317,0.5596625366905823,4.8583984375,88.9260372056441,1.262422292586868,7.0743560791015625,8.443832397460938,31.9314983004727,4.668025665624311,6.062419456641012,1.7306824213260605,11.212318275404591,17.60623113751001,3.1045523820953,17.67578125,193.53796357502515,1.4023490343618643,7.83538818359375,9.188079833984375,32.06612490529655,4.697134284275206,6.051244407551988,1.642848311059533,10.408271102999327,14.296510082613096,2.6150355758489896,13.0615234375,211.28211098867624,0.009551008391910198,0.02468437413496481,1.05061817319738,-0.06828767798190438,-0.0649716914270656,0.0347137451171875,0.014799154270946342,0.3419675823890733,0.02217563988933708,0.157029972582594,0.1345507610459581,0.0224792115366359,0.1872574508977347,0.23299012320841914,-0.10882316529660864,0.17221355689353612,0.09514449039074171,0.28826161921444554,0.21735567812956408,0.3090034372885422,-0.17411640595416475,0.2990171856665788,0.1627217526606618,0.29517854948056627,0.18913468409476566,0.20119112348596827,-0.030888142285665946,0.218803569501409,0.25521093565074704,-0.07680643732534535,0.25485501192563353,0.19507937823936844,0.1328541086530479,0.16467306647488178,0.1635443361230516,0.003438971573433449,0.136295433005917,0.0916477591589781,0.29517854948056627,0.17411640595416475,2,1,0.16709324160859257,0.00013853294280848105,0.00012094357054756875,0.06778791665346766,8.925916718007014e-05,7.606964641483898e-05,0.07977268300440542,1.173233202128297,3.1684197401793774e-05,2.5405136243117873e-05,0.10996732812547372,1.2466664391922546,1.3105017621581739e-05,1.435803409798575e-05,-0.04560892940450293,0.9120953870382954,2.9176395875776307e-06,3.0301711480873344e-06,-0.01888807239814807,0.9596958346944409,6.28430896154483e-07,5.92429407337386e-07,0.029249045334359326,1.0431610550554267,2.680947361717198e-05,2.0636481553395464e-05,0.13007834404743066,5.705482075356218e-05,5.4261886214178845e-05,0.025087731555669204,2.8726501974602716e-05,1.9659590964926466e-05,0.18734799565339574,3.4778444519052563e-06,2.148169235733681e-06,0.23592476701890494,Normal
Train102.csv,11.77922712170973,42.40521763815503,4.411111111111111,397,0.22790418216397829,0.5934119456780724,0.2275062085728955,0.962066650390625,1.7055511474609375,1.7901447689987802,0.05162486505235983,4.309401804591557,1.2512123085754006,5.558698018709977,6.637607316929408,0.38199374164952093,2.64892578125,35.22621407812418,0.22049256187398442,0.992584228515625,1.824188232421875,2.141668871264637,0.0864890707963214,4.517561633124985,1.2833916739624116,6.035235972410218,7.357412358606974,0.37791772079250663,3.52783203125,36.57287825453497,1.3415861483181089,6.824493408203125,8.019638061523438,23.465838264405644,3.8764673661432965,5.021975009107008,1.6435333973004176,8.70380109620574,12.739826533390637,2.8525674721237855,15.8935546875,148.64474897347972,1.4499606478278348,7.4794769287109375,8.800888061523438,25.722374973309876,3.9610949899776755,5.229716203708579,1.6629089491047533,9.421356621112164,14.292127736388238,2.6858279271879675,12.41455078125,136.77939002800395,0.00701364669891108,0.015655503999173724,1.03180894775412,0.004076020857014306,0.005363810134245946,-0.030517578125,-0.015612802418173255,-0.35152410226585684,-0.08940507702909724,0.16958002075551423,0.15206796176408066,0.01751205899143357,0.18709803250204468,0.16973153777561822,0.04866887636645178,0.2599837814027154,0.1825634576425637,0.1749425037149659,0.2721951600101686,0.2657694704202699,0.011944445985813025,0.30156372519723523,0.3177129524968702,-0.026077563745806553,0.19472658966584624,0.18216620055745736,0.033326158262898725,0.2748357851480256,0.23749662415715286,0.07288073052552838,0.2353575852126048,0.2497070727238268,-0.02958262776026912,0.15897629035432634,0.2155780900154879,-0.15111770444147263,0.07742032376015168,0.05660179966116155,0.1749425037149659,0.15111770444147263,1,1,0.08778707318995128,0.0001644907207430879,0.0001290716530801071,0.12065261362245551,5.145411977418558e-05,4.379736453366938e-05,0.08037619081991197,1.1745541034462155,2.204456646586648e-05,1.7007747948820495e-05,0.1289431666433006,1.2953868239301543,6.912728318753517e-05,4.7596969946566346e-05,0.1844386944099031,1.452041229784694,1.976882533485089e-05,1.8763553376748135e-05,0.026082250024703987,1.0530145752447397,1.269318734189714e-06,1.2255594760800371e-06,0.017469615061629872,1.0273230538579838,6.89188048124885e-05,4.7423051621080453e-05,0.1847478317089082,5.046375623452008e-06,4.818080216405634e-06,0.023119796244859752,3.322064712661801e-05,2.578032072988821e-05,0.12608378860726432,3.137565590425339e-05,2.758186334212053e-05,0.06433698772847991,Normal
Train103.csv,17.2979582165158,62.272649579456875,6.477777777777778,583,0.15417294595990816,0.3560471674068424,0.6134948824009985,3.4793853759765625,6.1855316162109375,4.014284648958694,0.22816506001716777,5.948649430182792,1.3372668290644376,8.108959906839129,9.933544217561455,1.4699256027137917,7.67822265625,23.901781160235366,0.6976041859352211,3.667449951171875,6.7569732666015625,2.8555412538435943,0.10340887840084874,5.361332219221575,1.3478339299733677,7.359861892117227,9.10058273380772,1.526677237447883,8.04443359375,19.53118862157906,1.2241017051737344,6.5113067626953125,7.6953887939453125,19.43284015574422,3.6316601004376645,5.733558769649788,1.585090732517033,9.705656608737318,13.960714559727688,3.4261241336723853,18.02978515625,84.78230408170002,1.5762667140657087,8.373641967773438,9.515380859375,17.71416090315049,3.315715742728491,5.147365813203705,1.527720276090646,8.42658089569133,11.745367177579947,4.6052699381825,30.3466796875,115.93460659578238,-0.08410930353422263,-0.06415175246782803,0.8794311817154938,-0.05675163473409128,-0.01893865739700187,-0.1880645751953125,-0.026314384804386668,1.1587433951150996,0.1686714350294844,0.501179660804516,0.44256734934800324,0.0586123114565128,0.4115939238825014,1.0037983509813695,-0.4184030345734327,0.6002305475748739,1.0883635275547066,-0.2890765662858365,1.3788441341447075,0.7740777308760135,0.2809049461039423,0.6432812794464601,0.8410185138353342,-0.13321920137136456,0.4788595637330654,0.49779496273393214,-0.019388021346181117,0.6185652619624273,0.38445497452295474,0.2334053457642587,0.5756360779389024,0.5638502260464257,0.01034312720374496,0.33476892422949894,0.6221558229131764,-0.3003234021677931,0.604766403268694,0.5922044270988681,0.2809049461039423,0.4184030345734327,2,3,0.23714790801174224,0.0017364051835797494,0.0018427579649386498,-0.02971442679357194,0.0008687816007851297,0.0010716514413096243,-0.10454820683914118,0.810686628533947,0.00023888359557745173,0.0002697989499284111,-0.060774144665745024,0.885380546645451,0.00047885306923116594,0.0003502947651482227,0.15504684241350392,1.366961334449879,0.0001302377267938175,0.00012576850952696221,0.01745677278551779,1.0354529345563552,1.4711096993100909e-05,2.15570351173708e-05,-0.18870701786473196,0.6821103092307809,0.0005512015209866278,0.00043014135680295674,0.12336048217064285,0.0001256108363153764,0.0001071857615773659,0.0791432670069738,0.00015605966352819238,0.00019452410646025967,-0.10971228306006192,0.0008274287881395755,0.0010392425404665575,-0.11347076176368312,Side II
Train104.csv,14.09353370985421,50.736721355475154,5.277777777777778,475,0.05139098198663605,0.0,0.6699612947231613,3.8173675537109375,6.970977783203125,4.5373077773978165,0.26604976915466827,5.688361797596917,1.391058427829324,8.163099086665135,10.298669872354711,1.4115163737207799,11.083984375,24.235329872103843,0.8526915582341862,4.2469024658203125,7.8296661376953125,2.8085343021495692,0.11687351620538851,5.391913697114029,1.3726757538054766,7.479227292932685,9.3267878354149,2.199110824619935,9.375,13.708040181917141,1.3199255993059953,8.216476440429688,9.493637084960938,19.387987103912128,3.6517605718627872,6.5829746040566395,1.5704326926616696,10.891433795441825,14.515774159099182,2.8551926068375386,20.34912109375,74.23362424621608,1.515193626408919,9.223556518554688,10.47515869140625,18.965678717644224,3.543994302431652,6.629379108892096,1.5512004138437723,10.555715184537501,13.70789150751564,3.324213521036592,23.22998046875,98.10258266305085,-0.18273026351102484,-0.12000782841344415,0.7857017938040181,-0.7875944508991553,-0.21813230927850316,-0.429534912109375,-0.05326395452240858,1.7287734752482473,0.23534040810762455,0.5075750405929474,0.562760783667958,-0.05518574307501056,0.6367359363834163,0.6405939205120509,-0.0030203506773167077,0.4705552030950892,0.45656529744261876,0.015089630197434227,0.8750206485083053,0.7754180024163885,0.06034919591383802,0.6388698323590709,0.5620461195717191,0.06397093154115244,0.6995114081633828,0.8418580893720525,-0.09235078319167885,0.9074529851867399,0.7028371380600164,0.12706768979212815,0.6308797472802959,1.1921689422032984,-0.3078849155713701,0.8751951238508134,1.815457521854162,-0.34945513907553827,0.20461584712672354,0.9402623980033485,0.12706768979212815,0.34945513907553827,0,2,0.16583316127428616,0.001784650081818883,0.003547045174430795,-0.3305506049968023,0.0008493738813062951,0.001333243578965962,-0.22169138181708287,0.637068517727174,0.0005737679624926366,0.0017564657168423307,-0.5075425221997497,0.3266586363767764,0.00026874000167580474,0.0003636783402255349,-0.1501171472870847,0.7389293852784787,7.299470030785936e-05,6.995208766367921e-05,0.021283442971493673,1.0433465144544927,1.3271533018275658e-05,1.3210033903474645e-05,0.0023214600700164883,1.0038955357586092,0.00030010832758546607,0.00038441667935667405,-0.12316149052452198,0.00010887361423102623,0.00018056614403064516,-0.24768557496878857,0.0006678066059667665,0.0022685572579051756,-0.545145382075986,0.0006158940050837388,0.000630626663419383,-0.01181892969655988,Side II
Train105.csv,0.3857177646907468,1.3885839528866886,0.14444444444444443,13,0.17553362074379245,-0.4747295565424576,0.14442055138131665,0.5695343017578125,0.9990692138671875,2.3727988826606943,0.4439788429340436,3.999361424397807,1.240304284492471,5.05097497137125,6.013533826679918,0.3123588481648849,1.5380859375,12.274955078177,0.14017583711063164,0.550079345703125,1.007843017578125,2.0982941828762733,0.43315600947584865,4.093901168374936,1.2623813215982658,5.23372503842103,6.3070721713369595,0.42167116468402743,1.08642578125,12.390697225511374,1.3678392552669865,7.3368072509765625,8.721160888671875,15.230330997372398,3.3423656809276068,5.377955755190315,1.6507500899407122,9.094936276327346,12.798089534750062,2.7562209499757215,17.724609375,81.39531564644781,1.5347348815552784,8.07342529296875,9.574127197265625,12.98443708230629,3.1285110716254967,5.125339203416664,1.6979954717159795,9.19962323735883,13.426684737449705,2.78646184112946,13.07373046875,25.83835323959021,0.004244714270685013,0.01491485589128108,1.0302812813917575,-0.10931231651914253,-0.14892077042691018,0.0194549560546875,0.017376490475122908,0.27450469978442094,0.06139543399047974,0.10558298408923612,0.09133553806715078,0.014247446022085344,0.09358618251922274,0.08181438845151731,0.06711376896561803,0.21697946540352897,0.2363992536710925,-0.042833478992719186,0.1322717597832046,0.1317924145100341,0.0018152604619723874,0.18994718214338777,0.14084824749266303,0.14842687887337438,0.10736238392841276,0.14123668356805577,-0.13626076162782308,0.21957778132083375,0.16989145335459754,0.12757445843417722,0.1366214405897972,0.14960061687601117,-0.045346525518213054,0.1354818523455009,0.17121274111209192,-0.11650315448583236,0.049686327966236205,0.03573088876659103,0.14842687887337438,0.13626076162782308,0,0,0.09927382709382915,5.536170969819918e-05,5.621491944310709e-05,-0.007646849985289989,2.8668409037154537e-05,2.4727121473056093e-05,0.0737992400121352,1.1589225960821852,1.733795977502422e-05,1.2334521115130693e-05,0.16856537963957952,1.4045064699814935,8.175100119604854e-06,1.777343901079843e-05,-0.36975651222035694,0.4597029919039159,2.4941165326055334e-07,3.455149610730508e-07,-0.1588677130999869,0.7015503721918035,2.932308532206977e-07,3.5808822389437474e-07,-0.09807273511087831,0.7966319870772127,1.6152798285300585e-05,1.3062981657670615e-05,0.10572229838379626,1.1004467926690074e-06,7.617829992511336e-07,0.18088794168291883,1.9626895843970725e-07,2.371549592515062e-07,-0.09220522209239666,0.0,0.0,0.0,Normal
Train106.csv,12.84736862393026,46.25052704614894,4.811111111111111,433,0.05139098198663528,0.11868238913561235,0.5298765475213448,3.1604766845703125,5.7041168212890625,4.791843337109208,0.205900264383891,6.003237923669254,1.3996674869192067,8.550579969547758,10.73752670172426,1.5602028841203757,7.60498046875,17.555057162761152,0.5369923192109798,3.3123016357421875,5.99517822265625,5.5399477421145065,0.2576854865447094,5.996067318646027,1.407141599665802,8.644970974064126,10.960451442067043,1.3833810047137567,8.6181640625,38.56344194277555,1.436362246720635,8.007049560546875,9.396743774414062,23.886710852429474,3.9439854971419486,6.145642130093501,1.6911725597751461,11.005134140579969,16.177496322082185,3.5364114798511928,16.39404296875,111.93356144687056,1.5997222149545616,9.101104736328125,10.451507568359375,18.364538689801947,3.6797045505466697,5.740624669810185,1.6466875347946985,9.809969966585134,14.111037753887873,3.1340542684323904,29.9072265625,57.91192636463504,-0.007115771689634953,-0.0066697715575222355,0.9867488206021668,0.17682187940661898,0.06007026994428559,-0.151824951171875,-0.02345591698403567,-0.7481044050052983,-0.07240800733820368,0.368901748178143,0.3356784764468922,0.03322327173125078,0.43128966394407897,0.5245853833289031,-0.0976024206039937,0.8420100484292888,1.0094380188540812,-0.0904308214089695,0.6008704589269815,0.618391365819028,-0.014370093767181933,1.1825397239282245,1.0680570296641279,0.05086770589741803,0.3305854397454132,0.32463628241961473,0.009079609289119385,0.49135008219555887,0.375626408404536,0.13347959686441613,0.241486434520478,0.19266805464134346,0.1124447171994838,0.3459601928190885,0.3461282777462295,-0.00024286624017161965,0.11572367379102289,0.1674279704247924,0.13347959686441613,0.0976024206039937,0,0,0.07882668366205471,0.0014382074597469345,0.0015590036115124338,-0.040302851181829906,0.0009317342307374867,0.0010280883651093372,-0.04916447179011067,0.9062695383611448,0.00030074326404202557,0.0003197248874630413,-0.030591928781009955,0.9406019669242038,0.00012438245821832453,0.0001313137687935374,-0.027106538062099454,0.9471435320583453,6.770376182321826e-05,6.551865477608969e-05,0.01640071615378869,1.033193219890762,8.115640047462436e-06,7.618077731189055e-06,0.031603864047161485,1.0639167996780994,0.00015420505831344815,0.00016065677774537647,-0.020489985743669385,5.0827282498217344e-05,6.808829515761211e-05,-0.14514129760502933,0.00043788871644789834,0.0004850961204591508,-0.05114590258104176,0.0006933472705332682,0.0007609311317289572,-0.046472117284686205,Side I
Train107.csv,9.761626506404285,35.141855423055425,3.6555555555555554,329,0.12933113515502787,-0.3560471674068424,0.42744379204786204,3.362274169921875,5.8963775634765625,9.873137393127092,0.4383956038677195,6.984333169872223,1.490261983699346,10.801342336551285,14.015312082030068,1.138377693085958,11.328125,29.407699531098665,0.4148616237698779,3.08685302734375,5.617523193359375,8.499191226584161,0.34180595813892767,6.7346636840137215,1.498358873083718,10.530044550686767,13.758591923940834,0.971043317962947,9.2041015625,31.99095015274723,1.3311762764793384,7.836151123046875,9.205245971679688,18.74136069799634,3.788428212157549,6.018313437750116,1.7266653881510508,11.255930761631733,16.70840316458448,2.2970769170642322,16.6259765625,81.82044995447743,1.4554695229939911,8.2733154296875,9.60845947265625,18.739816800380027,3.8410196911893775,5.90924260898793,1.6557718573045128,10.335072735939491,14.108235246505455,2.3465681744073934,15.6982421875,77.0778885788875,0.01258216827798414,0.014937774223369065,1.030328565607885,0.16733437512301097,0.07932715823596198,0.275421142578125,0.042706731271765566,1.3739461665429307,0.07478345256251406,0.3211023185954992,0.2850362816708927,0.036066036924606526,0.21979121634511029,0.16306871334650258,0.1481547091197285,0.24270985016874103,0.26066330991796705,-0.03566630248913239,0.3578010590569062,0.44412476268883294,-0.10764549564890036,0.4653839210487189,0.4820198708463202,-0.01755951344540241,0.6892599802477661,0.4111875556508572,0.25269030371623535,0.8795731938597806,0.6802764757796591,0.12776661795140995,0.34959541058489074,0.6342125757522579,-0.2893015367094348,0.308009608813208,0.3729224371952009,-0.09532937656439439,0.27807242459690895,0.2846171651673671,0.25269030371623535,0.2893015367094348,1,1,0.16126139421994012,0.000615872033481744,0.0007889828505470582,-0.12322327311762761,0.0004050382382609893,0.0005724369208972878,-0.17125444930585682,0.7075559732701643,0.00011851542725117895,0.00012604307644843924,-0.030779307569816252,0.9402025764889326,5.6032876108507785e-05,5.369048266925889e-05,0.021346229308379552,1.0434333794281532,2.4276645096962854e-05,2.6413132263933254e-05,-0.04213997138019461,0.9187648479548244,6.2049036751506384e-06,5.766239077176088e-06,0.036612918069886285,1.074211713235408,5.850108002300654e-05,5.4294110526767506e-05,0.03729411275966734,8.49538094584099e-05,7.444874473462545e-05,0.06589860363860481,0.0003538025464398423,0.0005575948609607895,-0.22360177552448315,5.878289533932526e-05,4.6956266235378926e-05,0.11183662288983415,Normal
